key;result
39d8765a805e43739d0503a8441d7ffe;{"time": "2018-12-06T13:02:14.825891", "fingerprints": ["8d639819483c0156a49dbe9de064abc4001b85f4", "8d639819483c0156a49dbe9de064abc4001b85f4", "8d639819483c0156a49dbe9de064abc4001b85f4", "8d639819483c0156a49dbe9de064abc4001b85f4", "8d639819483c0156a49dbe9de064abc4001b85f4"], "cookie_id": "99caeec48c7b445aaa4218767dfbbca3"}
3fe711623ece43078123a79557c25ed0;{"time": "2018-12-06T13:01:33.634838", "fingerprints": ["a6c6358c749fb81239de9603b74eea42388c7d98", "a6c6358c749fb81239de9603b74eea42388c7d98", "a6c6358c749fb81239de9603b74eea42388c7d98", "a6c6358c749fb81239de9603b74eea42388c7d98", "a6c6358c749fb81239de9603b74eea42388c7d98"], "cookie_id": "ac27d3ea12144eb6976ec8439cfd2e5f"}
016b0bfdeb6f4365903c03d8e6bca898;{"time": "2018-12-06T13:01:14.864221", "fingerprints": ["639f37feef2cee11fa22e69bea9677cab70001e9", "639f37feef2cee11fa22e69bea9677cab70001e9", "639f37feef2cee11fa22e69bea9677cab70001e9", "639f37feef2cee11fa22e69bea9677cab70001e9", "639f37feef2cee11fa22e69bea9677cab70001e9"], "cookie_id": "d97a84ad883c43ef8043a68d27055426"}
60499f797a5a46a3934a93f2e9b6ccfb;{"time": "2018-12-06T13:02:26.022226", "fingerprints": ["5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424"], "cookie_id": "9a9d71241bdf4f0a82fc3d9b59131405"}
9e77a529c289459f89b742ceb0257a94;{"time": "2018-12-06T13:02:09.208844", "fingerprints": ["5ec19e26ba647b2fc9e04e1200f5501f4711bc1f", "5ec19e26ba647b2fc9e04e1200f5501f4711bc1f", "5ec19e26ba647b2fc9e04e1200f5501f4711bc1f", "5ec19e26ba647b2fc9e04e1200f5501f4711bc1f", "5ec19e26ba647b2fc9e04e1200f5501f4711bc1f"], "cookie_id": "4883950fa7174901a3db4f0f46a730e0"}
3d618da21d344762a6702620784b860c;{"time": "2018-12-06T13:02:06.066492", "fingerprints": ["ec15fe5321eb2a387eca481f8249df9abadb5c02", "ec15fe5321eb2a387eca481f8249df9abadb5c02", "ec15fe5321eb2a387eca481f8249df9abadb5c02", "ec15fe5321eb2a387eca481f8249df9abadb5c02", "ec15fe5321eb2a387eca481f8249df9abadb5c02"], "cookie_id": null}
e7a336faf10347218b8dba7ea9c81ec2;{ }
98c38fac242545d5b8702c9d0fdfbb9f;{"time": "2018-12-06T13:00:42.856124", "fingerprints": ["e7e7780c6d34bc038b482b67c7a87240d13440cc", "e7e7780c6d34bc038b482b67c7a87240d13440cc", "e7e7780c6d34bc038b482b67c7a87240d13440cc", "e7e7780c6d34bc038b482b67c7a87240d13440cc", "e7e7780c6d34bc038b482b67c7a87240d13440cc"], "cookie_id": null}
7e4c50342f5b4b38987ea58ea61483f8;{"time": "2018-12-06T12:59:57.415135", "fingerprints": ["d641f69477f7bfd1452f535a98022e30bea5e20e", "d641f69477f7bfd1452f535a98022e30bea5e20e", "d641f69477f7bfd1452f535a98022e30bea5e20e", "d641f69477f7bfd1452f535a98022e30bea5e20e", "d641f69477f7bfd1452f535a98022e30bea5e20e"], "cookie_id": "185782479a194369bad3dfb651faf643"}
282396557f58449aa36e6493e43bc810;{"time": "2018-12-06T12:59:58.667468", "fingerprints": ["5303bb4aa99b0563e2f904dd520dcb120c6e737d", "5303bb4aa99b0563e2f904dd520dcb120c6e737d", "5303bb4aa99b0563e2f904dd520dcb120c6e737d", "5303bb4aa99b0563e2f904dd520dcb120c6e737d", "5303bb4aa99b0563e2f904dd520dcb120c6e737d"], "cookie_id": "f1c4956254e74f94b94cf40d1b616cf2"}
3d295b10e4284153a100fdc18a64befe;{"time": "2018-12-06T12:59:46.402836", "fingerprints": ["2535903b7b3ca879703ce3a1630f10b3f44edc08", "f3367151bdd8eaf853586c75b9aa16f9ec1d82b8", "f3367151bdd8eaf853586c75b9aa16f9ec1d82b8", "f3367151bdd8eaf853586c75b9aa16f9ec1d82b8", "f3367151bdd8eaf853586c75b9aa16f9ec1d82b8"], "cookie_id": "13084e48e4974728aca013990fc5d025"}
793432c9e18742ea8e8715e17fddc46d;{"time": "2018-12-06T13:01:08.773453", "fingerprints": ["98c76a40a8348333cebaabcc1de9c5bdc43dad23", "98c76a40a8348333cebaabcc1de9c5bdc43dad23", "98c76a40a8348333cebaabcc1de9c5bdc43dad23", "98c76a40a8348333cebaabcc1de9c5bdc43dad23", "98c76a40a8348333cebaabcc1de9c5bdc43dad23"], "cookie_id": "abaa894dbd674dd6abd5cb9b7c40106e"}
46e8a555542e4273850ca2630f9c5007;{"time": "2018-12-06T13:01:17.495453", "fingerprints": ["bf9358f1b459088088a28ef48bc118b42ce2a985", "bf9358f1b459088088a28ef48bc118b42ce2a985", "bf9358f1b459088088a28ef48bc118b42ce2a985", "bf9358f1b459088088a28ef48bc118b42ce2a985", "bf9358f1b459088088a28ef48bc118b42ce2a985"], "cookie_id": "0f305341999a45c7a1357064ac436140"}
42b7b3a8622546bda65d4deae59ee497;{"time": "2018-12-06T13:00:28.070162", "fingerprints": ["e7e7780c6d34bc038b482b67c7a87240d13440cc", "e7e7780c6d34bc038b482b67c7a87240d13440cc", "e7e7780c6d34bc038b482b67c7a87240d13440cc", "e7e7780c6d34bc038b482b67c7a87240d13440cc", "e7e7780c6d34bc038b482b67c7a87240d13440cc"], "cookie_id": null}
4905377c43634eae872a2ca1762b4aa2;{"time": "2018-12-06T13:01:18.942691", "fingerprints": ["d641f69477f7bfd1452f535a98022e30bea5e20e", "d641f69477f7bfd1452f535a98022e30bea5e20e", "d641f69477f7bfd1452f535a98022e30bea5e20e", "d641f69477f7bfd1452f535a98022e30bea5e20e", "d641f69477f7bfd1452f535a98022e30bea5e20e"], "cookie_id": "185782479a194369bad3dfb651faf643"}
f3f339874d4d41e181915ae6bb51cadc;{"time": "2018-12-06T13:02:05.007521", "fingerprints": ["06cbc3eb4579d5a3db6199f59ba094bd4110adac", "06cbc3eb4579d5a3db6199f59ba094bd4110adac", "06cbc3eb4579d5a3db6199f59ba094bd4110adac", "06cbc3eb4579d5a3db6199f59ba094bd4110adac", "06cbc3eb4579d5a3db6199f59ba094bd4110adac"], "cookie_id": "96f436bf85b340d1976285d85167515b"}
4ce64de2790b4ed79122fc0af4f02c29;{"time": "2018-12-06T13:03:03.909832", "fingerprints": ["e7430afd7d1ff284705724bea220ed0ab29a132a", "e7430afd7d1ff284705724bea220ed0ab29a132a", "e7430afd7d1ff284705724bea220ed0ab29a132a", "e7430afd7d1ff284705724bea220ed0ab29a132a", "e7430afd7d1ff284705724bea220ed0ab29a132a"], "cookie_id": "81fcdbe05a8642589a3bfd9c175471c1"}
75c2a79f0f0843fe9d719388623c2103;{"time": "2018-12-06T13:03:38.211420", "fingerprints": ["06cbc3eb4579d5a3db6199f59ba094bd4110adac", "06cbc3eb4579d5a3db6199f59ba094bd4110adac", "06cbc3eb4579d5a3db6199f59ba094bd4110adac", "06cbc3eb4579d5a3db6199f59ba094bd4110adac", "06cbc3eb4579d5a3db6199f59ba094bd4110adac"], "cookie_id": "96f436bf85b340d1976285d85167515b"}
b6a5e76b4b9345ec9bc37b8ebf898803;{"time": "2018-12-06T13:00:35.971045", "fingerprints": ["cfc5b09531e2bc147833bb4bdbdade8e1731aed5", "cfc5b09531e2bc147833bb4bdbdade8e1731aed5", "cfc5b09531e2bc147833bb4bdbdade8e1731aed5", "cfc5b09531e2bc147833bb4bdbdade8e1731aed5", "cfc5b09531e2bc147833bb4bdbdade8e1731aed5"], "cookie_id": "8900c27e5866441a9af3e4924cb6276c"}
feefae2fe51f40359c3609da45fd1b67;{"time": "2018-12-06T13:01:40.318804", "fingerprints": ["58dba35cc52700babc701fcdd064693cea7b5fca", "58dba35cc52700babc701fcdd064693cea7b5fca", "58dba35cc52700babc701fcdd064693cea7b5fca", "58dba35cc52700babc701fcdd064693cea7b5fca", "58dba35cc52700babc701fcdd064693cea7b5fca"], "cookie_id": "7546b5c6aadb4e63a8a3d135b6700abb"}
3681694387c4431097e1334c0c4319a9;{"time": "2018-12-06T13:01:40.667391", "fingerprints": ["5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424", "5f983ac2ae09390fe063a8b9bc0c734d658b0424"], "cookie_id": "9a9d71241bdf4f0a82fc3d9b59131405"}
ab6b45a207be4214a01d8c090128a004;{ }
f83a20657bb24c64b801395c98c62b50;{"time": "2018-12-06T13:01:26.519454", "fingerprints": ["06cbc3eb4579d5a3db6199f59ba094bd4110adac", "06cbc3eb4579d5a3db6199f59ba094bd4110adac", "06cbc3eb4579d5a3db6199f59ba094bd4110adac", "06cbc3eb4579d5a3db6199f59ba094bd4110adac", "06cbc3eb4579d5a3db6199f59ba094bd4110adac"], "cookie_id": "96f436bf85b340d1976285d85167515b"}
9062e8c1079b43cd94f85b6a055eaa0f;{"time": "2018-12-06T13:01:51.173724", "fingerprints": ["340f99ad30045153658cad0d552dabcfb1dfcddf", "340f99ad30045153658cad0d552dabcfb1dfcddf", "340f99ad30045153658cad0d552dabcfb1dfcddf", "340f99ad30045153658cad0d552dabcfb1dfcddf", "340f99ad30045153658cad0d552dabcfb1dfcddf"], "cookie_id": "fd1af0a23f5944c3a4c5ffd09b0df22d"}
838314d903de499bb6bb2a19247b4cd1;{"time": "2018-12-06T13:02:02.723440", "fingerprints": ["58dba35cc52700babc701fcdd064693cea7b5fca", "58dba35cc52700babc701fcdd064693cea7b5fca", "58dba35cc52700babc701fcdd064693cea7b5fca", "58dba35cc52700babc701fcdd064693cea7b5fca", "58dba35cc52700babc701fcdd064693cea7b5fca"], "cookie_id": "7546b5c6aadb4e63a8a3d135b6700abb"}
dfeb9c5679dd4f678f3f303e917c0095;{"time": "2018-12-06T13:01:58.227492", "fingerprints": ["5e3c8541fe05714c10fd68fe6e1b76b1f1739c8a", "5e3c8541fe05714c10fd68fe6e1b76b1f1739c8a", "5e3c8541fe05714c10fd68fe6e1b76b1f1739c8a", "5e3c8541fe05714c10fd68fe6e1b76b1f1739c8a", "5e3c8541fe05714c10fd68fe6e1b76b1f1739c8a"], "cookie_id": "0d7b25668914481cbee43872df14e514"}
d4781de049ea44cdae8bdf9a2b3e84af;{"time": "2018-12-06T13:01:54.250867", "fingerprints": ["6d8709b49cd5f2eccf5ea20aeb1f97ef7e28967d", "6d8709b49cd5f2eccf5ea20aeb1f97ef7e28967d", "6d8709b49cd5f2eccf5ea20aeb1f97ef7e28967d", "6d8709b49cd5f2eccf5ea20aeb1f97ef7e28967d", "6d8709b49cd5f2eccf5ea20aeb1f97ef7e28967d"], "cookie_id": "94c4a51046e74fbeaa90cf35e270a9c9"}
6b90f66053204e5d90854f73fb39d6b0;{"time": "2018-12-06T13:01:46.703389", "fingerprints": ["91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424"], "cookie_id": "c50256a1699d45e2a74627e367352c23"}
6405d80b61e04cc1924db0df08c9249b;{"time": "2018-12-06T13:00:40.486802", "fingerprints": ["b37647a4837e44cf6cac5aee15889a76d142ea0b", "b37647a4837e44cf6cac5aee15889a76d142ea0b", "b37647a4837e44cf6cac5aee15889a76d142ea0b", "b37647a4837e44cf6cac5aee15889a76d142ea0b", "b37647a4837e44cf6cac5aee15889a76d142ea0b"], "cookie_id": "540ac1ca8fa947eeadf7bbc50c5f2565"}
8ec927869beb486fbe633365751bf7da;{"time": "2018-12-06T13:01:08.178567", "fingerprints": ["461a2ec3c8effe2540bfc4f7097bcb61922b2915", "461a2ec3c8effe2540bfc4f7097bcb61922b2915", "461a2ec3c8effe2540bfc4f7097bcb61922b2915", "461a2ec3c8effe2540bfc4f7097bcb61922b2915", "461a2ec3c8effe2540bfc4f7097bcb61922b2915"], "cookie_id": "d2a9c1960a084c169d598126bc257612"}
e787ad4c4ba344b99582b8611cb772cf;{"time": "2018-12-06T12:59:52.030884", "fingerprints": ["5e3c8541fe05714c10fd68fe6e1b76b1f1739c8a", "5e3c8541fe05714c10fd68fe6e1b76b1f1739c8a", "5e3c8541fe05714c10fd68fe6e1b76b1f1739c8a", "5e3c8541fe05714c10fd68fe6e1b76b1f1739c8a", "5e3c8541fe05714c10fd68fe6e1b76b1f1739c8a"], "cookie_id": "0d7b25668914481cbee43872df14e514"}
aff701755bbc4435b7c7fa257ad1024c;{"time": "2018-12-06T13:00:23.937394", "fingerprints": ["5091ba12da9c1177f990abd04e4c157bba85b50e", "5091ba12da9c1177f990abd04e4c157bba85b50e", "5091ba12da9c1177f990abd04e4c157bba85b50e", "5091ba12da9c1177f990abd04e4c157bba85b50e", "5091ba12da9c1177f990abd04e4c157bba85b50e"], "cookie_id": "7c758e3073244e959ec9f82344bdd93a"}
0342bb86f80249f79692241104acc6a9;{"time": "2018-12-06T13:02:26.553490", "fingerprints": ["8896362c294cf6edf3479cde54bf70219dc246d9", "8896362c294cf6edf3479cde54bf70219dc246d9", "8896362c294cf6edf3479cde54bf70219dc246d9", "8896362c294cf6edf3479cde54bf70219dc246d9", "8896362c294cf6edf3479cde54bf70219dc246d9"], "cookie_id": "1b293e7e158e466a923d2245ce6c7b28"}
6ac54c4cbea8457d8ab2825b5f5a9bd5;{"time": "2018-12-06T13:03:52.807835", "fingerprints": ["e7430afd7d1ff284705724bea220ed0ab29a132a", "e7430afd7d1ff284705724bea220ed0ab29a132a", "e7430afd7d1ff284705724bea220ed0ab29a132a", "e7430afd7d1ff284705724bea220ed0ab29a132a", "e7430afd7d1ff284705724bea220ed0ab29a132a"], "cookie_id": "81fcdbe05a8642589a3bfd9c175471c1"}
4a55e9ad453c42ca98bf68bc4974b8a7;{ }
c571f3c6b38c460a8b4db3d141def969;{"time": "2018-12-06T13:01:12.235312", "fingerprints": ["a6c6358c749fb81239de9603b74eea42388c7d98", "a6c6358c749fb81239de9603b74eea42388c7d98", "a6c6358c749fb81239de9603b74eea42388c7d98", "a6c6358c749fb81239de9603b74eea42388c7d98", "a6c6358c749fb81239de9603b74eea42388c7d98"], "cookie_id": "ac27d3ea12144eb6976ec8439cfd2e5f"}
86f7af3a317d45f49eefc348d9f21673;{"time": "2018-12-06T13:02:25.133556", "fingerprints": ["b311407912adfe84bd47a56354c3ef598cf001bd", "b311407912adfe84bd47a56354c3ef598cf001bd", "b311407912adfe84bd47a56354c3ef598cf001bd", "b311407912adfe84bd47a56354c3ef598cf001bd", "b311407912adfe84bd47a56354c3ef598cf001bd"], "cookie_id": "f1d74127ad9f4d6dba0305fe6e622242"}
bbb269d392414334bc70df6d8bb8c517;{"time": "2018-12-06T13:01:23.863907", "fingerprints": ["91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424"], "cookie_id": "c50256a1699d45e2a74627e367352c23"}
36e0d2acd12143a9ab2088cb8f0dc46e;{"time": "2018-12-06T13:01:42.113392", "fingerprints": ["f0a18c4ac82bfed47b62561fff0e61e445578e4a", "f0a18c4ac82bfed47b62561fff0e61e445578e4a", "f0a18c4ac82bfed47b62561fff0e61e445578e4a", "f0a18c4ac82bfed47b62561fff0e61e445578e4a", "f0a18c4ac82bfed47b62561fff0e61e445578e4a"], "cookie_id": "58cff283264f4ff680bcc6e9c0788f7d"}
db2c18a56fe747269b880d3c1c1500d1;{"time": "2018-12-06T13:00:11.405605", "fingerprints": ["78916679b40343041ffa2becaa8923379bc41591", "78916679b40343041ffa2becaa8923379bc41591", "78916679b40343041ffa2becaa8923379bc41591", "78916679b40343041ffa2becaa8923379bc41591", "78916679b40343041ffa2becaa8923379bc41591"], "cookie_id": "de969b02ab5f433ebe89a9bf171bff25"}
1213017e36fa406f8e4eec3db4e06ce6;{"time": "2018-12-06T13:02:28.905997", "fingerprints": ["91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424", "91b35bf67779b5575df9b8a0820c93be68997424"], "cookie_id": "c50256a1699d45e2a74627e367352c23"}
ca1688072cf64929a1c362e57f6232fa;{"time": "2018-12-06T13:01:14.706421", "fingerprints": ["c85b815ca4e14afef2899254113c14e28346c8b4", "c85b815ca4e14afef2899254113c14e28346c8b4", "c85b815ca4e14afef2899254113c14e28346c8b4", "c85b815ca4e14afef2899254113c14e28346c8b4", "c85b815ca4e14afef2899254113c14e28346c8b4"], "cookie_id": "d791083a890445b6842d419bd147209f"}
7051f73ce2404aaead16769f148e64ab;{"time": "2018-12-06T13:01:28.087402", "fingerprints": ["e732424fdec69d31ff069263f8181b9f628020ab", "e732424fdec69d31ff069263f8181b9f628020ab", "e732424fdec69d31ff069263f8181b9f628020ab", "e732424fdec69d31ff069263f8181b9f628020ab", "e732424fdec69d31ff069263f8181b9f628020ab"], "cookie_id": null}
843c612bd7c24d1bbe0b7bc2ea60f1a8;{"time": "2018-12-06T13:01:08.786570", "fingerprints": ["5e3c8541fe05714c10fd68fe6e1b76b1f1739c8a", "5e3c8541fe05714c10fd68fe6e1b76b1f1739c8a", "5e3c8541fe05714c10fd68fe6e1b76b1f1739c8a", "5e3c8541fe05714c10fd68fe6e1b76b1f1739c8a", "5e3c8541fe05714c10fd68fe6e1b76b1f1739c8a"], "cookie_id": "0d7b25668914481cbee43872df14e514"}
c374b2795caa434f877f73669cad19c2;{"time": "2018-12-06T13:01:56.997435", "fingerprints": ["eba1385f6086de3dc61c9c1fdd26728d5cbde446", "eba1385f6086de3dc61c9c1fdd26728d5cbde446", "eba1385f6086de3dc61c9c1fdd26728d5cbde446", "eba1385f6086de3dc61c9c1fdd26728d5cbde446", "eba1385f6086de3dc61c9c1fdd26728d5cbde446"], "cookie_id": "46cc3625e0244f539c59bce8dba92484"}
4247aee3c23744da82739e4bc24c0bc7;{ }
5fed8341b3fe4c208de75d69487b1b06;{"time": "2018-12-06T13:01:51.271308", "fingerprints": ["ec15fe5321eb2a387eca481f8249df9abadb5c02", "ec15fe5321eb2a387eca481f8249df9abadb5c02", "ec15fe5321eb2a387eca481f8249df9abadb5c02", "ec15fe5321eb2a387eca481f8249df9abadb5c02", "ec15fe5321eb2a387eca481f8249df9abadb5c02"], "cookie_id": null}
ee6d4b237ab7452a941ba57a2210fe0a;{"time": "2018-12-06T13:01:12.007317", "fingerprints": ["eba1385f6086de3dc61c9c1fdd26728d5cbde446", "eba1385f6086de3dc61c9c1fdd26728d5cbde446", "eba1385f6086de3dc61c9c1fdd26728d5cbde446", "eba1385f6086de3dc61c9c1fdd26728d5cbde446", "eba1385f6086de3dc61c9c1fdd26728d5cbde446"], "cookie_id": "46cc3625e0244f539c59bce8dba92484"}
222590e126e94e63b23c883c8344ba7a;{"time": "2018-12-06T12:59:53.982029", "fingerprints": ["a8db00b7db40172bb935fa4d00dc8e794e517a63", "a8db00b7db40172bb935fa4d00dc8e794e517a63", "a8db00b7db40172bb935fa4d00dc8e794e517a63", "a8db00b7db40172bb935fa4d00dc8e794e517a63", "a8db00b7db40172bb935fa4d00dc8e794e517a63"], "cookie_id": "8c2f75463b704a6e9cbc96b039a71b80"}
8b109b7bfb754bbaa636a3d206e35456;{"time": "2018-12-06T13:00:19.225455", "fingerprints": ["98c76a40a8348333cebaabcc1de9c5bdc43dad23", "98c76a40a8348333cebaabcc1de9c5bdc43dad23", "98c76a40a8348333cebaabcc1de9c5bdc43dad23", "98c76a40a8348333cebaabcc1de9c5bdc43dad23", "98c76a40a8348333cebaabcc1de9c5bdc43dad23"], "cookie_id": "abaa894dbd674dd6abd5cb9b7c40106e"}
ac49aa3c0f574a09b517d552cc6db1b6;{"time": "2018-12-06T13:01:06.572135", "fingerprints": ["a5dbef65051499372b77dd523dc602085b4a6ab5", "a5dbef65051499372b77dd523dc602085b4a6ab5", "a5dbef65051499372b77dd523dc602085b4a6ab5", "a5dbef65051499372b77dd523dc602085b4a6ab5", "a5dbef65051499372b77dd523dc602085b4a6ab5"], "cookie_id": "c82b69fac960444db7ab134bb282a149"}
17ca7f5e860340048a16b3ebed66d640;{"time": "2018-12-06T13:01:07.329898", "fingerprints": ["340f99ad30045153658cad0d552dabcfb1dfcddf", "340f99ad30045153658cad0d552dabcfb1dfcddf", "340f99ad30045153658cad0d552dabcfb1dfcddf", "340f99ad30045153658cad0d552dabcfb1dfcddf", "340f99ad30045153658cad0d552dabcfb1dfcddf"], "cookie_id": "fd1af0a23f5944c3a4c5ffd09b0df22d"}
259cac860061497f808e465531eaa758;{"time": "2018-12-06T13:02:08.653372", "fingerprints": ["ab3d58aac3e16fad56cd2caf88b098724f883ba6", "ab3d58aac3e16fad56cd2caf88b098724f883ba6", "ab3d58aac3e16fad56cd2caf88b098724f883ba6", "ab3d58aac3e16fad56cd2caf88b098724f883ba6", "ab3d58aac3e16fad56cd2caf88b098724f883ba6"], "cookie_id": "6b8b22fcca2342bca0ef0ad77a8125f2"}
0931261355b2467294b34015ac47b3a1;{"time": "2018-12-06T13:00:02.352635", "fingerprints": ["8251a75734d2bdf0b407982efd19920e7b45ef39", "8251a75734d2bdf0b407982efd19920e7b45ef39", "8251a75734d2bdf0b407982efd19920e7b45ef39", "8251a75734d2bdf0b407982efd19920e7b45ef39", "8251a75734d2bdf0b407982efd19920e7b45ef39"], "cookie_id": "8ba8ce10cf87469b9539ada19032105e"}
ec0650d00e07429e939c9068f9ec69fb;{"time": "2018-12-06T13:01:23.702267", "fingerprints": ["38e004cc5f68232afa47cf7fcbd0697385a28720", "38e004cc5f68232afa47cf7fcbd0697385a28720", "38e004cc5f68232afa47cf7fcbd0697385a28720", "38e004cc5f68232afa47cf7fcbd0697385a28720", "38e004cc5f68232afa47cf7fcbd0697385a28720"], "cookie_id": "aa687fc9a55f41c8a8db940b77b1e30e"}
ba7c5b753fdb4861afb96fcfa3290273;{"time": "2018-12-06T13:01:38.083855", "fingerprints": ["ec15fe5321eb2a387eca481f8249df9abadb5c02", "ec15fe5321eb2a387eca481f8249df9abadb5c02", "ec15fe5321eb2a387eca481f8249df9abadb5c02", "ec15fe5321eb2a387eca481f8249df9abadb5c02", "ec15fe5321eb2a387eca481f8249df9abadb5c02"], "cookie_id": null}
3324bcf70cfb454eb30bb9424e6ce01a;{"time": "2018-12-06T13:01:45.831626", "fingerprints": ["c7d6813c08190bca8d6287cdda6af8a978f6949e", "c7d6813c08190bca8d6287cdda6af8a978f6949e", "c7d6813c08190bca8d6287cdda6af8a978f6949e", "c7d6813c08190bca8d6287cdda6af8a978f6949e", "c7d6813c08190bca8d6287cdda6af8a978f6949e"], "cookie_id": "7e903a24f5024c7e9928fb3803739b6d"}
c40db711a488427fa54a36258da1778e;{"time": "2018-12-06T13:02:06.797282", "fingerprints": ["aec2c96bfa44eae0d94ad2e479191c037844a22e", "aec2c96bfa44eae0d94ad2e479191c037844a22e", "aec2c96bfa44eae0d94ad2e479191c037844a22e", "aec2c96bfa44eae0d94ad2e479191c037844a22e", "aec2c96bfa44eae0d94ad2e479191c037844a22e"], "cookie_id": "f65b8d2f44d1436d800d08f59f22f56f"}
519d6241d8094db19dc7a54b7834b93b;{"time": "2018-12-06T13:01:12.076703", "fingerprints": ["f0a18c4ac82bfed47b62561fff0e61e445578e4a", "f0a18c4ac82bfed47b62561fff0e61e445578e4a", "f0a18c4ac82bfed47b62561fff0e61e445578e4a", "f0a18c4ac82bfed47b62561fff0e61e445578e4a", "f0a18c4ac82bfed47b62561fff0e61e445578e4a"], "cookie_id": "58cff283264f4ff680bcc6e9c0788f7d"}
41669d85c0b5486d95cabb687901d52d;{"time": "2018-12-06T13:01:42.494422", "fingerprints": ["e31aac1e316307b7551c66f490b662206c030a81", "e31aac1e316307b7551c66f490b662206c030a81", "e31aac1e316307b7551c66f490b662206c030a81", "e31aac1e316307b7551c66f490b662206c030a81", "e31aac1e316307b7551c66f490b662206c030a81"], "cookie_id": "bbb84a21edfa48db864b238f66c620cf"}
a8a8e211cbb44376874c8f050622f6cb;{"time": "2018-12-06T13:02:42.941750", "fingerprints": ["848509c37d34a93b6a8238670f326dd8069e66ac", "848509c37d34a93b6a8238670f326dd8069e66ac", "848509c37d34a93b6a8238670f326dd8069e66ac", "848509c37d34a93b6a8238670f326dd8069e66ac", "848509c37d34a93b6a8238670f326dd8069e66ac"], "cookie_id": "e00e928cbc7e49838808a03b9af8f475"}
a2558016d33d4fb6af01d8d1aba5ae14;{"time": "2018-12-06T13:00:28.389142", "fingerprints": ["e7430afd7d1ff284705724bea220ed0ab29a132a", "e7430afd7d1ff284705724bea220ed0ab29a132a", "e7430afd7d1ff284705724bea220ed0ab29a132a", "e7430afd7d1ff284705724bea220ed0ab29a132a", "e7430afd7d1ff284705724bea220ed0ab29a132a"], "cookie_id": "81fcdbe05a8642589a3bfd9c175471c1"}
8293e3367f7746a1a1b23792fe507faa;{"time": "2018-12-06T13:02:15.967437", "fingerprints": ["d641f69477f7bfd1452f535a98022e30bea5e20e", "d641f69477f7bfd1452f535a98022e30bea5e20e", "d641f69477f7bfd1452f535a98022e30bea5e20e", "d641f69477f7bfd1452f535a98022e30bea5e20e", "d641f69477f7bfd1452f535a98022e30bea5e20e"], "cookie_id": "185782479a194369bad3dfb651faf643"}
1cf5acb0673b45078d13b926c44021c5;{"time": "2018-12-06T13:01:18.435335", "fingerprints": ["3f8084fe536ca1245d70389847df954b5dfe66bf", "3f8084fe536ca1245d70389847df954b5dfe66bf", "3f8084fe536ca1245d70389847df954b5dfe66bf", "3f8084fe536ca1245d70389847df954b5dfe66bf", "3f8084fe536ca1245d70389847df954b5dfe66bf"], "cookie_id": "f770453540ec4f159ba247fffa9f8145"}
a44c10424c5f4c689fa287c13f7f91fb;{"time": "2018-12-06T13:02:41.188641", "fingerprints": ["6aa976f31688574c3931c448ab725e67f1eec6c5", "6aa976f31688574c3931c448ab725e67f1eec6c5", "6aa976f31688574c3931c448ab725e67f1eec6c5", "6aa976f31688574c3931c448ab725e67f1eec6c5", "6aa976f31688574c3931c448ab725e67f1eec6c5"], "cookie_id": "d5a3eb5c1b91458eb1d66ef3cc529577"}
5c964c59cf5f43b591ae3baab469f5d3;{"time": "2018-12-06T13:00:39.177988", "fingerprints": ["0523150e654494445f912de1406ee07f7adc92fb", "0523150e654494445f912de1406ee07f7adc92fb", "0523150e654494445f912de1406ee07f7adc92fb", "0523150e654494445f912de1406ee07f7adc92fb", "0523150e654494445f912de1406ee07f7adc92fb"], "cookie_id": "e55302537b4e416f989eb811a1fd70d5"}
33cd02fa8b184530a6336323a03724c5;{ }
063b1baaf25444d1ae1e47894be0a2ef;{"time": "2018-12-06T13:02:09.672139", "fingerprints": ["212b6e99a4a961cf9e26ce268d36204e3dd464e5", "212b6e99a4a961cf9e26ce268d36204e3dd464e5", "212b6e99a4a961cf9e26ce268d36204e3dd464e5", "212b6e99a4a961cf9e26ce268d36204e3dd464e5", "212b6e99a4a961cf9e26ce268d36204e3dd464e5"], "cookie_id": "17ea3c1aa76e46d8a87ec1149a187fb5"}
